"V1","V2","V3"
0.0583132565952837,0.220485827623634,0.235759115515975
0.0224979887716472,0.129906035406748,0.197100723540643
0.0840140865184367,0.712072926195106,0.636970658233622
0.537130409153178,0.477213832229609,0.525096786819631
0.660939211957157,0.65912295479211,0.458199187036371
0.300354666542262,0.688275202439399,0.119113322900375
0.0231095792260021,0.446275728783803,0.529087479604641
0.548271990148351,0.913343475695001,0.100637801602716
0.832549514481798,0.455853925988777,0.514122879510978
0.540568989701569,0.905118249444058,0.133630828844616
0.184833065839484,0.348996856046142,0.9229813554266
0.452768266666681,0.775945401081117,0.107442563370569
0.948842773679644,0.926139480056008,0.846393201412866
0.359485765220597,0.852013090363471,0.120084154215874
0.987541092326865,0.667933404241921,0.602335701027187
0.571602635551244,0.462247493880568,0.612551819212968
0.542138590943068,0.697984210535651,0.391749459173298
0.812158982036635,0.411369572015246,0.74996645344072
0.922129238722846,0.845731913432246,0.788037819991587
0.611679209861904,0.726259267976275,0.448795055883238
0.665841360809281,0.629338784929132,0.541707667376613
0.128511999966577,0.290520682261558,0.357488413370447
0.804814055329189,0.866576992179034,0.289025805861456
0.00511999474838376,0.0922410912171472,0.0591302987595554
0.069439614424482,0.250799767760327,0.19840068850317
0.275565614225343,0.776392921310617,0.106487758370349
0.940528572071344,0.620244952937355,0.51594014649163
0.0757105853408575,0.420559944963316,0.508237061701948
0.0550481842365116,0.238626555743394,0.287237661977997
0.969361645635217,0.836920580797596,0.754207929916447
0.50905194459483,0.942066935036564,0.0373011749761645
0.286254575010389,0.931583926460007,0.0465002159180585
0.196293314453214,0.343694534472888,0.832548883307027
0.0864056930877268,0.177159232931444,0.216929669870296
0.202953881816939,0.496712507359916,0.379720441269455
0.852145466022193,0.409348740329733,0.208375335409073
0.275546102551743,0.0536533327249344,0.940393960714573
0.822995076421648,0.740311009663856,0.369055406335974
0.855842907447368,0.406592368992278,0.524310692533618
0.915944697335362,0.807303470297484,0.721684408403235
0.33915913105011,0.176475980173564,0.688460236327955
0.574167008511722,0.266202643309953,0.776336775539676
0.596020582364872,0.910762105981121,0.190701148094377
0.0991499244701117,0.115598210220924,0.488319423428038
0.281251226319,0.740208170231199,0.168006272258935
0.217457512626424,0.811487180384574,0.304024266049964
0.714399474672973,0.355211504473118,0.74845801256015
0.396547920303419,0.550496146694059,0.336398001149064
0.857753823045641,0.733602778840577,0.214623604580993
0.33178374869749,0.524968781828647,0.384863635903457
0.66322965011932,0.992261886742199,0.0302419057989027
0.970256561413407,0.340002038487,0.144726233236725
0.447116931900382,0.209295263368404,0.668233981617959
0.799021094571799,0.977498447551625,0.494883272593142
0.224301964743063,0.623102311190451,0.213206412474392
0.901320281205699,0.0828763812023681,0.249516393785598
0.308530991431326,0.0517944777093362,0.934962740662741
0.524034365545958,0.221546205255436,0.655987095931778
0.424961606506258,0.591515145992162,0.337772881001001
0.949898878112435,0.150166006846121,0.0639158274570946
0.503229530993849,0.544930204079719,0.441926265513757
0.533859577728435,0.832709089241689,0.229340721882181
0.441711901919916,0.19686305054347,0.783685293077724
0.861376781482249,0.619953019631794,0.148579069616972
0.567365584196523,0.44742204787326,0.647841200669063
0.838795334333554,0.719310888642212,0.443007527297596
0.899324323283508,0.827795642224373,0.669656427722657
0.341863826848567,0.990041495795595,0.0076681720383931
0.619257372803986,0.141438172810012,0.884064610261703
0.420783982379362,0.39079795734142,0.562872227485059
0.485923628788441,0.816128299600678,0.00576503985212184
0.313828650396317,0.0658505251340102,0.958148068370065
0.380211415002123,0.245437991601648,0.62912355249864
0.827187928836793,0.666847338114167,0.766107228671899
0.831431196071208,0.549647542444291,0.679775389813585
0.70690830051899,0.218390722206095,0.800735273311147
0.84012794517912,0.51282909719157,0.843570754019311
0.602013594470918,0.245776748022763,0.82062050231616
0.738151421304792,0.211386608512839,0.921264166332548
0.869591946480796,0.721494154626271,0.36108108566259
0.0627115715760738,0.335689673403976,0.366438902943628
0.773522744886577,0.318892671813956,0.53646410748479
0.53051710803993,0.8791700504662,0.163988731830614
0.552969051990658,0.0736655589716975,0.939399146911455
0.540422519901767,0.298195044946624,0.771526915516006
0.954536045202985,0.62323228889727,0.497027842589887
0.64942942163907,0.607676235813415,0.476617323263781
0.628437087638304,0.505781308660517,0.573275598726468
0.335214983206242,0.982016455760458,0.00247648291406222
0.343085069907829,0.127763267693808,0.854692794935545
0.218911722768098,0.345586719951825,0.439458282926353
0.718056368641555,0.160865276615368,0.875579477025894
0.947105249390006,0.94948525892687,0.943172958359355
0.8637378688436,0.638501337525668,0.578000049368711
0.0160126618575305,0.27768617219408,0.333224103465909
0.877688279608265,0.982083505572518,0.877095191710396
0.647648501675576,0.050606897828402,0.94164436715073
0.0952718995977193,0.63827527189278,0.73008700236096
0.432595974765718,0.105480647674995,0.865759762149537
0.219065909506753,0.69912316094269,0.100620183366118
0.205492496024817,0.817725094821071,0.0430921386287082
0.362118574324995,0.411984867678257,0.545873116381699
0.224305347539485,0.174772036756622,0.724862188129919
0.883745546685532,0.830478812073125,0.915136262861779
0.0220847923774272,0.628127545845928,0.612917906342773
0.985757682705298,0.838575555157149,0.826741369935917
0.671917750267312,0.807117788674077,0.242822689324385
0.835931254783645,0.789356913970551,0.388102685014019
0.12005330203101,0.731387095729588,0.438423023646465
0.85176197742112,0.769874715217156,0.631137230171589
0.59128629672341,0.96295912846108,0.11752496715053
0.451569260330871,0.91966671924456,0.113080520211952
0.877767222002149,0.200706434057793,0.182976496667834
0.930042751831934,0.912077354179928,0.822487825265853
0.589402374345809,0.904963572655106,0.0905988394224551
0.419294544262812,0.314593845716445,0.625063583691372
0.0297137179877609,0.0188310560479295,0.049051510024583
0.0250323035288602,0.499340533599025,0.597314380138414
0.786218278808519,0.6639702594548,0.0725691512052435
0.523189816158265,0.189783617359353,0.802979032130679
0.836154723539948,0.947810222249245,0.307717607734958
0.838730598567054,0.298014222091297,0.557548721641069
0.947279902407899,0.985970596753759,0.970767550490564
0.996038340497762,0.948342421470443,0.91988051039516
0.788269435055554,0.928869035240496,0.293165369395865
0.79698151955381,0.513329037901713,0.756718245422235
0.516883044503629,0.129050805728184,0.844310138811124
0.798483093036339,0.220525823795469,0.565073961828602
0.617158524226397,0.902564060554141,0.209037880325923
0.458806001814082,0.176410217274679,0.843890555173857
0.960926307132468,0.406419242994161,0.281876510445727
0.362447810359299,0.684243314753985,0.197983880731044
0.940441834274679,0.578541632770794,0.502414000889985
0.417949749389663,0.158483865525341,0.778114070970332
0.999343521427363,0.038100680540083,0.0416955386463087
0.327703518327326,0.0291756125807296,0.878399495704798
0.382600513985381,0.742578246485209,0.202035739988787
0.842592471744865,0.907026939356001,0.6783829840424
0.233583423774689,0.430701509612845,0.268727534712525
0.740067281061783,0.812855797092197,0.335581185674528
0.869288951158524,0.662128771451535,0.632625735801412
0.170447622891515,0.498537497740472,0.333591302129207
0.988230138784274,0.637908714154037,0.627988313703099
0.360509069170803,0.179114761034725,0.878759868472116
0.284265419933945,0.727432475105161,0.204057950031711
0.867510815151036,0.885487528546946,0.925137921323767
0.230458894977346,0.467227618180914,0.251905277458718
0.991025131661445,0.910128161282046,0.909039896650938
0.162137017818168,0.863561313104583,0.34837414973299
0.92193729383871,0.647126689815195,0.855574485933175
0.125461000949144,0.299959126772592,0.538326258858433
0.418535704724491,0.582370210409863,0.388698352006031
0.51816790481098,0.213610753737157,0.826258713641437
0.557725517079234,0.805668826360488,0.270471211319091
0.853571796789765,0.853983035805868,0.917994164425181
0.493414018768817,0.809862387861358,0.141025491495384
0.381338596809655,0.429216544289375,0.510242337972159
0.677547523984686,0.290810707461787,0.836751400871435
0.799224574351683,0.66148467847961,0.606054471660173
0.926547914743423,0.448150819254806,0.51267329606344
0.682700054720044,0.248320660466561,0.860582724941196
0.842636554967612,0.195963016041787,0.980100753862644
0.859400657005608,0.80285455766716,0.53461646582582
0.434894509613514,0.573428038187558,0.363084139913553
0.928253588732332,0.594728934025625,0.348626929539023
0.839074161136523,0.446549725282239,0.685452869016444
0.361671288963407,0.844763109431369,0.134606797335437
0.993950173491612,0.534914072515676,0.407330248010112
0.951259210007265,0.370976568461629,0.279870393074816
0.507084330311045,0.691538617102196,0.328877510241
0.170918949646875,0.257703243201831,0.581322678161087
0.963059690548107,0.73265892159543,0.579167526360834
0.523553831502795,0.461764322564704,0.451494354259921
0.655853764852509,0.240081575786462,0.834882410388673
0.0515864314511418,0.0444377003295813,0.0372017199115362
0.108519413974136,0.0467883621167857,0.0607675471401308
0.697862843284383,0.27276067234925,0.776119449379621
0.859359146561474,0.835487968492089,0.956738276901888
0.576018020510674,0.00457989759161137,0.913008620002074
0.326109981862828,0.625102916936157,0.287557445204584
0.80731608858332,0.443761494738283,0.909123381163226
0.540628653718159,0.377280333806993,0.642760937538696
0.179930625017732,0.537506594060687,0.4948656669294
0.682175111491233,0.879591732664267,0.21514758138801
0.306505124084651,0.712281579879345,0.12441181318718
0.371741678100079,0.118075714650331,0.840785552194575
0.683978573419154,0.276018402859336,0.823775096127065
0.68448155769147,0.0290895183861721,0.995435352349887
0.151118160458282,0.118799608870177,0.185601032717386
0.768507877364755,0.995963354798732,0.212142029398819
0.00559026468545198,0.387426135275746,0.584210011846153
0.906337448628619,0.252301826811163,0.182289234333439
0.857129143318161,0.786337934056064,0.979220377659658
0.268390930723399,0.636154639272718,0.150413439696422
0.010506180813536,0.767626425687922,0.992227023438318
0.693836547899991,0.354882766521769,0.749831590073882
0.517109715379775,0.689118169684662,0.340827194828307
0.188661106629297,0.199197762442054,0.782548174873227
0.793070103507489,0.931175015837653,0.473831113806227
0.0782297421246767,0.112598566192901,0.155718064779649
0.299949849024415,0.0812096949957777,0.907831500080647
0.758822886040434,0.556735888851108,0.67942271856009
0.651158252032474,0.502413236856228,0.633825696626445
0.551042953273281,0.0690651428012643,0.982584522833349
0.916862244019285,0.78354001531261,0.51301865754067
0.399354903027415,0.634914811031194,0.292312817153288
0.955558290705085,0.353497136355145,0.384403431526152
0.125068010995165,0.0294669946015347,0.53117690255749
0.123346350388601,0.668660361930961,0.0114237022062298
0.621221917914227,0.312837887177011,0.823349656508071
0.106190668884665,0.176973953406559,0.248916598357027
0.847006289986894,0.715931047132472,0.460518155567115
0.637294764863327,0.679079020133941,0.364109375310363
0.439530374482274,0.825150848220801,0.072612719348399
0.0104109437670559,0.0149500480911229,0.0190147839311976
0.351628872565925,0.166814451134996,0.726866000593873
0.0567575497552752,0.179156225261977,0.252085739775794
0.84601763356477,0.986573661357397,0.109967228636378
0.414449326926842,0.967431566125015,0.00871287079644389
0.947657032636926,0.891215033567278,0.879584439418977
0.994491990189999,0.912382810580311,0.8189189452969
0.466272295452654,0.287579224997899,0.610539176006569
0.0145330061204731,0.69580571379629,0.882392795145279
0.837078150827438,0.516188836627407,0.0335065215767827
0.240840861573815,0.477001729450421,0.36535230858135
0.566901230253279,0.943880838371115,0.056974778388394
0.830717832781374,0.266761547798524,0.737056712358026
0.726893234997988,0.550799893942894,0.517098508396884
0.355998969636858,0.135526286700042,0.779721030470682
0.866391772637144,0.805734016612405,0.947526295058196
0.964184089330956,0.151621546217939,0.014732582756551
0.044951950898394,0.106373241666006,0.207082910201279
0.740567037370056,0.424293678341201,0.789457129052607
0.372892512241378,0.133665036264574,0.838190325564938
0.0255328908096999,0.347952263691695,0.422410808474524
0.956385192926973,0.785844594269292,0.704759407584788
0.673105409136042,0.0410124916525092,0.975788251816994
0.21358326706104,0.0566251998243388,0.62249242051621
0.570820784661919,0.695539925276535,0.300173162861029
0.307604907779023,0.274388746212935,0.526728982484201
0.596496196463704,0.248833615769399,0.824306191207143
0.731798165477812,0.332168305496452,0.788216909073526
0.603654289850965,0.54200456381659,0.499572054919554
0.825568057363853,0.942485065752408,0.579526386893122
0.694535783724859,0.702160184999229,0.550373902282445
0.327591932145879,0.098537255282281,0.968143506295746
0.684340862091631,0.60819950318546,0.552395549224457
0.585045840824023,0.137621838337509,0.891857932234416
0.991066703572869,0.736485277040629,0.687975552078569
0.206014716764912,0.272141969908262,0.183405235904502
0.304813150316477,0.836449889437063,0.0683754975616466
0.759997661225498,0.201788576232502,0.860122198500903
0.886792151024565,0.00783484309795313,0.054925888805883
0.522536167409271,0.627549812867073,0.476653690537205
0.12078284448944,0.177566940576071,0.308317807532148
0.459385338937864,0.509081594849704,0.442592487292131
0.967643783194944,0.468276619416429,0.358810932637425
0.107515734853223,0.0192442046536598,0.308681514259661
0.462782879825681,0.323081701208139,0.624967970623402
0.756469934480265,0.983630441740388,0.0478684292465914
0.273724935250357,0.233159084426006,0.62361239749589
0.367236302001402,0.743820068513742,0.195602017018246
0.150638926075771,0.218187018268509,0.464427218335913
0.874801049008965,0.769516172382282,0.251088883698685
0.281186198350042,0.287700146058341,0.570997454313328
0.327283901628107,0.727681042772019,0.161075217445614
0.49459800356999,0.514419387240196,0.38825937002548
0.747165332082659,0.685554418392712,0.430477475427324
0.843770044855773,0.204183514259057,0.779026010452071
0.414060130016878,0.562308788154041,0.435701017180691
0.338069518795237,0.239150410663569,0.743351662502391
0.652153604198247,0.956605151906842,0.0788789876096416
0.550907116848975,0.00602071252069436,0.964892243238864
0.475587673485279,0.379889010248007,0.605764566367725
0.733129224274307,0.0884930333995726,0.923162163322559
0.0659488155506551,0.87410128544434,0.834235519781942
0.934060690458864,0.231882009276887,0.308605184225598
0.898089003982022,0.966289160744054,0.901273284020135
0.400215895147994,0.974696924240561,0.0313230947649572
0.395468458300456,0.780585770466132,0.142700097552733
0.486763052409515,0.598044848215068,0.395232743321685
0.36560647841543,0.112588706280803,0.878347241232404
0.867941876640543,0.475982723379275,0.935176664410392
0.935096523491666,0.515844138135435,0.601057345833397
0.916968998499215,0.135593937680824,0.189995616354281
0.353326051495969,0.462263908382738,0.464172842010157
0.170872736722231,0.0964281219348777,0.679231373040238
0.447191420709714,0.438607238611439,0.51097385972389
0.737776132300496,0.400498092669295,0.741767159517622
0.339107513660565,0.596521664323518,0.317689779243665
0.590808538487181,0.0220912259828765,0.950842677353648
0.990497563034296,0.447313393320655,0.346930511732353
0.250435011461377,0.763526500988519,0.0875037873338442
0.992347717983648,0.187314738082932,0.123189116449794
0.702554488554597,0.901991993916454,0.0348168463387992
0.126349920639768,0.537801406317158,0.845690298971022
0.0997178300749511,0.226261199597502,0.335186815442285
0.81817249651067,0.905490574397845,0.501202079205541
0.953529759775847,0.411617920704884,0.33860146717052
0.81831815559417,0.864212829415919,0.443374446796952
0.0625913860276341,0.330342694971478,0.359359770111041
0.782399207819253,0.491613358986797,0.624141518172109
0.882269266992807,0.739399800513638,0.700761423358927
0.811596099054441,0.961116976191988,0.232751183473738
0.788204715354368,0.0725089566258248,0.9566914603638
0.0372729341033846,0.0431331392319407,0.0675904086383525
0.673152609029785,0.271339007857023,0.838926338328747
0.942025118973106,0.789267108222703,0.75790759982192
0.293589983368292,0.362439946067752,0.45215254984214
0.23882918828167,0.147769395291107,0.943517712090397
0.379699277458712,0.794106567307608,0.127677377808141
0.605477354954928,0.0916030942753423,0.960621699196054
0.191368667408824,0.0187048266234342,0.931949100951897
0.74335803790018,0.991163802187657,0.0111424449423794
0.524851871421561,0.175090440636268,0.852993302309187
0.50318541424349,0.771923927153694,0.232067773438757
0.220694589894265,0.422060066746781,0.986869240790838
0.602473628474399,0.135590519785183,0.850876176467864
0.0821637790650129,0.612679917452624,0.717745423869928
0.127550712786615,0.193925085273804,0.560094834043412
0.225741706090048,0.522799524856964,0.535456488461932
0.467874880647287,0.221948087710189,0.747751069400692
0.776995190186426,0.7569751861447,0.124275898589985
0.0308532947674394,0.808829668938415,0.933350945444545
0.397756713442504,0.982224099541781,0.00631191293359734
0.804415143560618,0.242748648597626,0.99897189004696
0.38231858285144,0.956978013069602,0.0333628718217369
0.142561560729519,0.654201363708125,0.93811036934494
0.585313118295744,0.35875061529805,0.731246166309575
0.448846539249644,0.0978650235629175,0.988741766457679
0.791140228509903,0.561855160020059,0.721982155897422
0.988097483059391,0.725109175225953,0.663749416271457
0.0856194351799786,0.0997460712969769,0.155489766126266
0.442973401630297,0.645135110215051,0.309840895788511
0.726791747380048,0.216753913991852,0.817856649198802
0.687813122291118,0.742630298977019,0.330050275108078
0.663650355068967,0.014572791144019,0.967184898472624
0.020597769645974,0.663716879003914,0.778938323986949
0.193128539714962,0.982945318770362,0.719747562863631
0.338634645100683,0.220588111813413,0.723910422908375
0.733259944245219,0.838701895059785,0.229122405493399
0.158972341800109,0.108863243105588,0.582367617316777
0.191261896165088,0.636326988838846,0.198721754917642
0.698972499696538,0.130388084828155,0.905319343873998
0.377366512781009,0.321703407185851,0.54178650866379
0.886793056270108,0.997631023492431,0.823863294819603
0.501326811499894,0.469811861257767,0.49349870721926
0.75330091943033,0.46962143064593,0.629229639744153
0.844205969013274,0.395417241175892,0.717648477148032
0.859889795072377,0.84710703897872,0.417364279128378
0.384994621155784,0.988224425556837,0.00716452821507119
0.907914340728894,0.724736134667182,0.485991445922991
0.28201370080933,0.558899321913486,0.327506476518465
0.809724523220211,0.964518544526072,0.0139011103601661
0.263542010216042,0.651086941972608,0.257401802431559
0.374781066086143,0.67526400522911,0.215438599669142
0.978648523101583,0.109976266947342,0.0445008665847126
0.391786803957075,0.118055121827638,0.823629897291539
0.614270395366475,0.344930333289085,0.75304101468646
0.927313207648695,0.377727106009843,0.495712036237819
0.387171966256574,0.611439412430627,0.266228652239079
0.27344262949191,0.0901108061952982,0.786026003333973
0.822054301155731,0.501005649130093,0.510216999886325
0.24258094956167,0.659586699592182,0.0964143536111806
0.0229378291405737,0.0697278783482034,0.132525834691478
0.962053887546062,0.868514868285274,0.85994295225828
0.871121200965717,0.590761708648643,0.503144568909192
0.262125698616728,0.677555011789082,0.193046785512706
